47668,45680
47648,45710
47648,45676
47648,45683
47648,47596
47673,45197
47673,48691
47673,47603
47674,51964
47674,47591
47674,45711
47670,47366
47670,47574
47670,51965
47670,47352
47671,45700
47671,45235
47671,48320
47639,47642
47639,47388
47639,45181
46698,46702
46698,47795
46698,46140
46698,44744
46714,46696
46714,45735
46714,47823
46714,45096
46713,47825
46713,46671
46713,46712
46674,46679
46674,47833
46674,47864
46674,48471
46715,47892
46715,45740
46715,47796
46715,45095
46706,47838
46706,47739
46706,45089
46706,47792
46672,47832
46672,47791
46672,47800
46672,45085
46699,45759
46699,44767
46699,45092
46699,46718
48008,44765
48008,47881
48008,47818
48008,47805
46717,45099
46717,46689
46717,45062
46717,45744
47827,48465
47827,45071
47827,47828
47827,45738
46691,46130
46691,45090
46691,45073
46691,47774
46712,47841
46712,45087
46712,47982
46701,45084
46701,47832
46701,44768
46701,46727
48000,47989
48000,46692
48000,45094
48000,47980
46684,45088
46684,47803
46684,47808
46684,48031
46703,47825
46703,47768
46703,47826
46703,47831
46675,47788
46675,47845
46675,45753
46675,46694
47892,46700
47892,45095
47892,45740
46711,45088
46711,47787
46711,47789
46711,45741
46726,44759
46726,47989
46726,46692
46726,45745
47981,46360
47981,48370
47981,46159
47981,48386
47627,47997
47627,46119
47627,45221
47627,46328
47638,48396
47638,48357
47638,48364
47638,44925
48003,47135
48003,46338
48003,48398
48003,47566
46766,48367
46766,44927
46766,48360
46766,46343
48010,48397
48010,47550
48010,46792
48010,46125
46759,45083
46759,46794
46759,46325
46759,48365
47978,45205
47978,46765
47978,48390
47978,46756
47632,46359
47632,44952
47632,48009
47632,46352
47641,47394
47641,46359
47641,48376
47641,48400
46764,48355
46764,48387
46764,48406
46764,48388
46768,48407
46770,47153
46770,47155
46772,48375
46772,47548
46772,47551
46772,47571
47635,46118
47635,44921
47635,46382
47635,48396
46765,48034
46765,48366
46765,46380
46760,46361
46760,46375
46760,44922
46760,48404
46767,46341
46767,48403
46767,46366
46767,48022
48030,48405
48030,46798
48030,48388
48030,46349
46798,46349
46798,48406
46798,48381
51975,46333
51975,46354
51975,45201
48279,45225
48279,47598
48279,45183
47354,47576
47354,48399
47354,45707
45182,48373
45182,47582
45182,46329
45217,44915
45217,45188
45217,45219
45233,47381
45233,47551
45233,45689
51969,46335
51969,47395
51969,51962
45205,46342
45205,45187
45205,47558
45210,47607
45210,45190
45210,47397
45210,47586
51962,47579
48278,45669
48278,47370
45201,47557
45201,45708
45201,47583
45212,45587
45212,47592
45212,46355
45204,45706
45204,47585
45204,47552
51964,46353
51964,45693
45198,45179
45198,47577
45184,45236
45184,47565
45184,51956
47394,48375
47394,48400
45207,51963
51971,51960
51971,47606
51971,45197
51971,46345
51968,45579
51968,46345
51968,47561
47812,45087
47812,47877
47812,46155
47812,46117
47873,46160
47873,46690
47873,47745
47873,47818
47830,47980
47830,47902
47830,46716
47830,47861
47810,47823
47810,47889
47810,46705
47810,47861
47916,46117
47916,47840
47916,46782
47916,47884
47903,45085
47903,47918
47903,47797
47903,48020
47829,47863
47829,47995
47829,45066
47829,46144
47904,45085
47904,47878
47904,48020
47904,46141
47828,47909
47828,47764
47828,45071
47820,47816
47820,47834
47820,46164
47820,45078
47822,47171
47822,45754
47822,45044
47822,46129
47862,47164
47862,45048
47862,44744
47862,46682
47901,47990
47901,47878
47901,47905
47901,46681
47905,47990
47905,46681
47905,46135
47991,47787
47991,45064
47991,47883
47991,47843
47842,47816
47842,47824
47842,46718
47842,45072
47871,47787
47871,47910
47871,48021
47871,47802
